id,text,label,tokenized_text
849924749023203328,sense humor ironinkpen kill punishment extremely disproportionate,hateful,"['sense', 'humor', 'ironinkpen', 'kill', 'punishment', 'extremely']"
850328660477390849,youtube longer money channel reach lifetime view,hateful,"['youtube', 'longer', 'money', 'channel', 'reach', 'lifetime', 'view']"
848537315219603456,jerry stackhouse authentic autograph hand sign photo unc tarheel nba holo,hateful,"['jerry', 'stackhouse', 'authentic', 'autograph', 'hand', 'sign', 'photo', 'unc', 'tarheel', 'nba', 'holo']"
848484815083106306,buhari spent tax payer money personal health gut disclose spent money big insult,hateful,"['buhari', 'spent', 'tax', 'payer', 'money', 'personal', 'health', 'gut', 'disclose', 'spent', 'money', 'big', 'insult']"
847815563543928832,forward break aquarius,hateful,"['forward', 'break', 'aquarius']"
849052858062340096,offense guy nut reporting amp explain lie sane people guy reporting,hateful,"['offense', 'guy', 'nut', 'reporting', 'amp', 'explain', 'lie', 'sane', 'people', 'guy', 'reporting']"
850138083899068417,death cop investigate man impersonate immigration official sentence pet week,hateful,"['death', 'cop', 'investigate', 'man', 'impersonate', 'immigration', 'official', 'sentence', 'pet', 'week']"
850171512493572097,thing bout donteanna dumb game nigga bet,hateful,"['thing', 'bout', 'donteanna', 'dumb', 'game', 'nigga', 'bet']"
847634688415907840,forsberg score tonight erat czech league year fair trade,hateful,"['forsberg', 'score', 'tonight', 'erat', 'czech', 'league', 'year', 'fair', 'trade']"
847451288270888961,join tonight march open mic night host baylis laramore,hateful,"['join', 'tonight', 'march', 'open', 'mic', 'night', 'host', 'baylis', 'laramore']"
850025361991708675,classic case corruption involve road agency zinara whch bought grdrs mlnno tender executive receive fat termination pack,hateful,"['classic', 'case', 'corruption', 'involve', 'road', 'agency', 'zinara', 'whch', 'bought', 'grdrs', 'mlnno', 'tender', 'executive', 'receive', 'fat', 'termination', 'pack']"
849289278412738561,trump principle deal claim great hat medium doe trump stand,hateful,"['trump', 'principle', 'deal', 'claim', 'great', 'hat', 'medium', 'doe', 'trump', 'stand']"
848261925586841600,white supremacy exists white woman standard ideal woman affect black men choice,hateful,"['white', 'supremacy', 'exists', 'white', 'woman', 'standard', 'ideal', 'woman', 'affect', 'black', 'men', 'choice']"
848475323398316032,honestly progressive number wld mvmt progressive fought amp,hateful,"['honestly', 'progressive', 'number', 'wld', 'mvmt', 'progressive', 'fought', 'amp']"
848962143680577536,woman orgasm minute womanizer holy oface amaze,hateful,"['woman', 'orgasm', 'minute', 'womanizer', 'holy', 'oface', 'amaze']"
848984788736278529,baby boomersjoint health life extension fastacting joint formula soreness slow,hateful,"['baby', 'boomersjoint', 'health', 'life', 'extension', 'fastacting', 'joint', 'formula', 'soreness', 'slow']"
850030449695096832,reminds pick fake headrest switch mount deluxe hit pal backset,hateful,"['reminds', 'pick', 'fake', 'headrest', 'switch', 'mount', 'deluxe', 'hit', 'pal', 'backset']"
849581701097443330,reason kid drink,hateful,"['reason', 'kid', 'drink']"
850057121261658114,racism vancouver palpable work child day dealt adora,hateful,"['racism', 'vancouver', 'palpable', 'work', 'child', 'day', 'dealt', 'adora']"
848026029545455616,darian continue boldly pursue undress view hiding closet,hateful,"['darian', 'continue', 'boldly', 'pursue', 'undress', 'view', 'hiding', 'closet']"
849942180558815233,gen ticket day option btswingstourmanila,hateful,"['gen', 'ticket', 'day', 'option']"
847653998991515648,time burn shampt street ally burnt nazi material quote speaks fathom,hateful,"['time', 'burn', 'shampt', 'street', 'ally', 'burnt', 'nazi', 'material', 'quote', 'speaks', 'fathom']"
850090507929878528,mockery young life guy struggle day life strut,hateful,"['mockery', 'young', 'life', 'guy', 'struggle', 'day', 'life', 'strut']"
850224272664440832,live lawless country walk flagstaff house slap morning lawlesshornsociety,hateful,"['live', 'lawless', 'country', 'walk', 'flagstaff', 'house', 'slap', 'morning']"
850034954343940104,small reason glad gop opt nuclear option journalist longer excuse phrase nuclear option,hateful,"['small', 'reason', 'glad', 'gop', 'opt', 'nuclear', 'option', 'journalist', 'longer', 'excuse', 'phrase', 'nuclear', 'option']"
850564334254264321,mom rest nazi burning jew long time,hateful,"['mom', 'rest', 'nazi', 'burning', 'jew', 'long', 'time']"
849092045453045760,swear hate baseball season watch game hat jersey,hateful,"['swear', 'hate', 'baseball', 'season', 'watch', 'game', 'hat', 'jersey']"
850297308055048192,putintrump plan collude distractanddeflect,hateful,"['putintrump', 'plan', 'collude']"
848338266109747200,hate friend emotional blackmail start hate learn,hateful,"['hate', 'friend', 'emotional', 'blackmail', 'start', 'hate', 'learn']"
849120843548442624,centre identify arrest deport rohingya muslim time myanmar,hateful,"['centre', 'identify', 'arrest', 'deport', 'rohingya', 'muslim', 'time', 'myanmar']"
849452189357666304,translate sentence bring sketchy dude watch shit,hateful,"['translate', 'sentence', 'bring', 'sketchy', 'dude', 'watch', 'shit']"
847833162843656193,traitor word immunity,hateful,"['traitor', 'word', 'immunity']"
850260104611938304,memphisgrizzlies gogrizz gogrizz grizzly halt skid host knicks press,hateful,"['gogrizz', 'gogrizz', 'grizzly', 'halt', 'skid', 'host', 'knicks', 'press']"
849976523524366336,hear breitbart tune understandable bad junk story listens legit,hateful,"['hear', 'breitbart', 'tune', 'understandable', 'bad', 'junk', 'story', 'listens', 'legit']"
850390283212673024,wait explain fascinate statement terrorist empathic,hateful,"['wait', 'explain', 'fascinate', 'statement', 'terrorist', 'empathic']"
850437922100785152,time kill grandfather escape prosecution class felony scifichat,hateful,"['time', 'kill', 'grandfather', 'escape', 'prosecution', 'class', 'felony', 'scifichat']"
848185064986771456,nation junky drug lord idiot promote drug abuse air,hateful,"['nation', 'junky', 'drug', 'lord', 'idiot', 'promote', 'drug', 'abuse', 'air']"
849601426900889600,close perfection read hugo book thick,hateful,"['close', 'perfection', 'read', 'hugo', 'book', 'thick']"
850520373741465601,indians_god black vishnu krishna ram kali mata ampmany black color racist homily,hateful,"['indians_god', 'black', 'vishnu', 'krishna', 'ram', 'kali', 'mata', 'ampmany', 'black', 'color', 'racist', 'homily']"
848637231896113154,exhibit bolton englandhour area,hateful,"['exhibit', 'bolton', 'englandhour', 'area']"
850745033254895618,trump goalsit game base love jumping yell surprise fool youscary,hateful,"['trump', 'goalsit', 'game', 'base', 'love', 'jumping', 'yell', 'surprise', 'fool', 'youscary']"
850417055434248196,increasingly starve farther major population center,hateful,"['increasingly', 'starve', 'farther', 'major', 'population', 'center']"
847479075534888964,people gulf fully cadaan treat blackbrown people subhumans disgust,hateful,"['people', 'gulf', 'fully', 'cadaan', 'treat', 'blackbrown', 'people', 'subhumans', 'disgust']"
849329036211789824,justicecce judicial pakistan save merit save sindhcollective punishment terrorist,hateful,"['justicecce', 'judicial', 'pakistan', 'save', 'merit', 'save', 'sindhcollective', 'punishment', 'terrorist']"
849021375620812800,selfstyled famous explorer people hear expertise,hateful,"['selfstyled', 'famous', 'explorer', 'people', 'hear', 'expertise']"
850146149554171904,counting week prior election knew putin hacker job,hateful,"['counting', 'week', 'prior', 'election', 'knew', 'putin', 'hacker', 'job']"
847409978574897153,prob pplok thing join isisu thatalready eligible,hateful,"['prob', 'pplok', 'thing', 'join', 'isisu', 'thatalready', 'eligible']"
847511648499904512,doe overwork funeral directoror embalm care,hateful,"['doe', 'overwork', 'funeral', 'directoror', 'embalm', 'care']"
849260853610328067,price state preservation war terror protect minority stopchemicalassad idlib,hateful,"['price', 'state', 'preservation', 'war', 'terror', 'protect', 'minority', 'idlib']"
850736845956698112,terrorist good muhammedan refuse happen,hateful,"['terrorist', 'good', 'muhammedan', 'refuse', 'happen']"
850373216573034497,bimbo population country,hateful,"['bimbo', 'population', 'country']"
849186090137210880,men freak makeup makeup evil,hateful,"['men', 'freak', 'makeup', 'makeup', 'evil']"
848310965401726983,doubt guess murder rape general social breakdown skim milk,hateful,"['doubt', 'guess', 'murder', 'rape', 'general', 'social', 'breakdown', 'skim', 'milk']"
849806452856324101,hat hat competition tryna hit,hateful,"['hat', 'hat', 'competition', 'tryna', 'hit']"
850226675975573507,welp good time reread wallerstein feign surprise charismatic despot replace warlord,hateful,"['welp', 'good', 'time', 'reread', 'wallerstein', 'feign', 'surprise', 'charismatic', 'despot', 'replace', 'warlord']"
848409300867444736,real heart heart talk uugh damn scorpionstraight feel,hateful,"['real', 'heart', 'heart', 'talk', 'uugh', 'damn', 'feel']"
848892874724978693,people continue hypocrisy tough stomach btw brey immune,hateful,"['people', 'continue', 'hypocrisy', 'tough', 'stomach', 'btw', 'brey', 'immune']"
850030634231713792,plan copper beneath ancient city thrown corruption charge cnbc,hateful,"['plan', 'copper', 'beneath', 'ancient', 'city', 'thrown', 'corruption', 'charge', 'cnbc']"
850786460370427904,labour start party people represent ideology people destroyed,hateful,"['labour', 'start', 'party', 'people', 'represent', 'ideology', 'people', 'destroyed']"
850695011998068737,rostov cossack block hotel activist met volunteer police,hateful,"['rostov', 'cossack', 'block', 'hotel', 'activist', 'met', 'volunteer', 'police']"
849620150265548800,charity refuse cooperate rape clause,hateful,"['charity', 'refuse', 'cooperate', 'rape', 'clause']"
850550748895035392,safe islamic mother fuck nation extremevetting pay attention word,hateful,"['safe', 'islamic', 'mother', 'fuck', 'nation', 'extremevetting', 'pay', 'attention', 'word']"
849679759738941440,damn poor ruskies havin enmasse accidentally murder problem blame obama,hateful,"['damn', 'poor', 'ruskies', 'havin', 'enmasse', 'accidentally', 'murder', 'problem', 'blame', 'obama']"
847683547825553410,pretty good vernacular member national party life hard,hateful,"['pretty', 'good', 'vernacular', 'member', 'national', 'party', 'life', 'hard']"
849062840526934016,oreilly democrat treat scotus nominee neil gorsuch badly pharisee treat jesus,hateful,"['oreilly', 'democrat', 'treat', 'scotus', 'nominee', 'neil', 'gorsuch', 'badly', 'pharisee', 'treat', 'jesus']"
847880927598567425,evelyn farkas interview contradict denial inside info reveal work clanceman,hateful,"['evelyn', 'farkas', 'interview', 'contradict', 'denial', 'inside', 'info', 'reveal', 'work', 'clanceman']"
849382706546868227,hear chorus leftist radical remove pacifier mouth shout racism mark word,hateful,"['hear', 'chorus', 'leftist', 'radical', 'remove', 'pacifier', 'mouth', 'shout', 'racism', 'mark', 'word']"
849553620219699204,play nioh man love game loz reach crazy final bos,hateful,"['play', 'nioh', 'man', 'love', 'game', 'loz', 'reach', 'crazy', 'final', 'bos']"
847773998008197120,yeah wildin wait photoshopped woman daily luv,hateful,"['yeah', 'wildin', 'wait', 'photoshopped', 'woman', 'daily', 'luv']"
848261782972108801,approval rating proverbial toilet unseat house republican,hateful,"['approval', 'rating', 'proverbial', 'toilet', 'unseat', 'house', 'republican']"
847670503577853953,struck tonight republican predator prey hate poor dehumanize food,hateful,"['struck', 'tonight', 'republican', 'predator', 'prey', 'hate', 'poor', 'dehumanize', 'food']"
849010294299013121,info nerd student wassce deny admission,hateful,"['info', 'nerd', 'student', 'wassce', 'deny', 'admission']"
850003044104159232,defend cruise missile offense,hateful,"['defend', 'cruise', 'missile', 'offense']"
850816030242881536,twicedeported sex offender charge burglary protect illegals nancy shame rap,hateful,"['twicedeported', 'sex', 'offender', 'charge', 'burglary', 'protect', 'illegals', 'nancy', 'shame', 'rap']"
849221045491990528,putin good prevent terror express sympathy victim relative,hateful,"['putin', 'good', 'prevent', 'terror', 'express', 'sympathy', 'victim', 'relative']"
847969016354353152,today liberal moron understand round,hateful,"['today', 'liberal', 'moron', 'understand', 'round']"
850378878916993024,follower unfollowers awesome daily stats,hateful,"['follower', 'unfollowers', 'awesome', 'daily', 'stats']"
848771906832547840,die follow instagram goddesstent goddessgunjan,hateful,"['die', 'follow', 'instagram', 'goddesstent', 'goddessgunjan']"
849967493192065025,sale email template inspire urgency prospect,hateful,"['sale', 'email', 'template', 'inspire', 'urgency', 'prospect']"
849304457598906369,stand mass murderer assadwhat point,hateful,"['stand', 'mass', 'murderer', 'assadwhat', 'point']"
849747065714466817,god wan plex lil bro scar squabble refuse fight nigga love,hateful,"['god', 'wan', 'plex', 'lil', 'bro', 'scar', 'squabble', 'refuse', 'fight', 'nigga', 'love']"
848656429259030529,ahhh left tho dreamt lmao emo backflrkfkf,hateful,"['ahhh', 'left', 'tho', 'dreamt', 'lmao', 'emo', 'backflrkfkf']"
850365897529323520,agree bad form racism,hateful,"['agree', 'bad', 'form', 'racism']"
849319922006188033,lean rap pill pop wave young nigga deal consequence action,hateful,"['lean', 'rap', 'pill', 'pop', 'wave', 'young', 'nigga', 'deal', 'consequence', 'action']"
850805527709929482,play turn nigga,hateful,"['play', 'turn', 'nigga']"
849003914745851905,post raid house church continue crackdown christianity,hateful,"['post', 'raid', 'house', 'church', 'continue', 'crackdown', 'christianity']"
849397529221443585,putin trump president diversion care step,hateful,"['putin', 'trump', 'president', 'diversion', 'care', 'step']"
848409779001339905,feedingjoy dotbethune missionsaved secret change focus energy fight building,hateful,"['feedingjoy', 'dotbethune', 'missionsaved', 'secret', 'change', 'focus', 'energy', 'fight', 'building']"
847956479609106432,ppl leave leave hypocrite immunity unfair,hateful,"['ppl', 'leave', 'leave', 'hypocrite', 'immunity', 'unfair']"
848970947495440384,ready getaway utah gorgeous april affordable highly recommend,hateful,"['ready', 'getaway', 'utah', 'gorgeous', 'april', 'affordable', 'highly', 'recommend']"
850327750321864704,farooq abdulha forefather dare kshmiris separate nation jammu ladhaki absurd pandits outsider,hateful,"['farooq', 'abdulha', 'forefather', 'dare', 'kshmiris', 'separate', 'nation', 'jammu', 'ladhaki', 'absurd', 'pandits', 'outsider']"
849700777392254978,intrigue mastodon twitter nazi,hateful,"['intrigue', 'mastodon', 'twitter', 'nazi']"
847552966559248384,accord dignity equal islam apologism apologia crime bigot,hateful,"['accord', 'dignity', 'equal', 'islam', 'apologism', 'apologia', 'crime', 'bigot']"
